Quoi	Pt	quoi
Province	Nc	province
,	Fw	,
Ce	Vvc	ce
qu'	Cs	que
il	Pp	il
pourrait	Vvc	pouvoir
sujet	Nc	sujet
,	Fw	,
il	Pp	il
ne	Rp	ne
le	Pp	il
peut	Vvc	pouvoir
pas	Rg	pas
Prince	Ag	prince
;	Fw	;
Et	Vvc	et
l'	Da	le
indulgence	Nc	indulgence
,	Fw	,
enfin	Rg	enfin
,	Fw	,
qui	Pr	qui
hasarde	Vvc	hasarder
un	Dn	un
État	Nc	état
,	Fw	,
Est	Vvc	est
le	Da	le
plus	Rg	plus
grand	Ag	grand
défaut	Nc	défaut
,	Fw	,
qu'	Pr	que
ait	Vuc	avoir
un	Dn	un
grand	Nc	grand
Potentat	Vvc	potentat
.	Fs	.
Le	Da	le
voici	I	voici
,	Fw	,
tout	Di	tout
son	Ds	son
crime	Nc	crime
,	Fw	,
est	Vuc	être
l'	Da	le
orgueil	Nc	orgueil
de	S	de
sa	Ds	son
mère	Nc	mère
,	Fw	,
On	Vvc	on
amène	Ag	amène
Mardesane	Vvc	mardesane
.	Fs	.
Et	Cc	et
mon	Ds	mon
ressentiment	Nc	ressentiment
,	Fw	,
soutient	Vvc	soutenir
mal	Rg	mal
ma	Ds	mon
colère	Nc	colère
.	Fs	.
Enfin	Rg	enfin
,	Fw	,
vous	Pp	vous
avez	Vuc	avoir
mal	Nc	mal
,	Fw	,
observé	Ge	observer
mes	Ds	mon
avis	Nc	avis
,	Fw	,
Prince	Vvc	prince
!	Fs	!
Il	Pp	il
vous	Pp	vous
serait	Vuc	être
mieux	Rg	mieux
,	Fw	,
de	S	de
les	Pp	ils
avoir	Vun	avoir
suivis	Ge	suivre
;	Fw	;
Voyez	Vvc	voir
,	Fw	,
comme	Cs	comme
du	S+Da	de+le
sens	Nc	sens
,	Fw	,
l'	Da	le
ambition	Nc	ambition
nous	Pp	nous
prive	Vvc	priver
,	Fw	,
Je	Vvc	je
vous	Pp	vous
ai	Vuc	avoir
bien	Rg	bien
prédit	Ge	prédire
,	Fw	,
ce	Pd	ce
qui	Pr	qui
vous	Pp	vous
en	Pp	en
arrive	Vvc	arriver
,	Fw	,
Et	Vvc	et
qu'	Cs	que
il	Pp	il
vous	Pp	vous
importait	Vvc	importer
,	Fw	,
de	S	de
ne	Rp	ne
m'	Pp	je
épargner	Vvn	épargner
pas	Rg	pas
,	Fw	,
Si	Vvc	si
de	S	de
ses	Ds	son
faux	Ag	faux
brillants	Nc	brillant
,	Fw	,
gonflant	Ga	gonfler
trop	Rg	trop
les	Da	le
appas	Nc	appas
,	Fw	,
Vous	Nc	vous
vous	Pp	vous
laissiez	Vvc	laisser
gagner	Vvn	gagner
,	Fw	,
aux	S+Da	à+les
conseils	Nc	conseil
d'	S	de
une	Dn	un
mère	Nc	mère
,	Fw	,
Qui	Vvc	qui
pour	S	pour
vous	Pp	vous
trop	Rg	trop
aimer	Vvn	aimer
,	Fw	,
ne	Rp	ne
vous	Pp	vous
oblige	Vvc	obliger
guère	Rg	guère
;	Fw	;
Enfin	Nc	enfin
,	Fw	,
suis	Vuc	être
-je	Ge	-je
avec	S	avec
droit	Nc	droit
,	Fw	,
d'	S	de
un	Dn	un
Empire	Nc	empire
jaloux	Ag	jaloux
,	Fw	,
Et	Vvc	et
le	Da	le
sceptre	Nc	sceptre
de	S	de
Perse	Nc	perse
,	Fw	,
est-il	V	est-il
un	Dn	un
faix	Nc	faix
bien	Rg	bien
doux	Ag	doux
?	Fs	?
Pour	S	pour
avoir	Vun	avoir
pu	Ge	pouvoir
goûter	Vvn	goûter
,	Fw	,
la	Da	le
douceur	Nc	douceur
qui	Pr	qui
s'	Pp	se
y	Pp	y
trouve	Vvc	trouver
,	Fw	,
Il	Vvc	il
en	Pp	en
eût	Vuc	avoir
fallu	Ge	falloir
faire	Vvn	faire
,	Fw	,
une	Dn	un
plus	Rg	plus
longue	Ag	long
épreuve	Nc	épreuve
;	Fw	;
L'	Vvc	l'
acceptant	Ag	acceptant
,	Fw	,
vous	Pp	vous
devez	Vvc	devoir
,	Fw	,
vous	Pp	vous
consulter	Vvn	consulter
un	Dn	un
peu	Rg	peu
;	Fw	;
Ne	Vvc	ne
vous	Pp	vous
doutiez	Vvc	douter
-vous	Nc	-vous
pas	Rg	pas
,	Fw	,
qu'	Cs	que
un	Dn	un
Sceptre	Nc	sceptre
était	Vuc	être
de	S	de
feu	Nc	feu
?	Fs	?
Et	Cc	et
qu'	Cs	que
y	Pp	y
portant	Ga	porter
la	Da	le
main	Nc	main
,	Fw	,
il	Pp	il
vous	Pp	vous
serait	Vuc	être
nuisible	Ag	nuisible
?	Fs	?
En	S	en
effet	Nc	effet
,	Fw	,
cette	Dd	ce
épreuve	Nc	épreuve
,	Fw	,
en	Pp	en
vous	Pp	vous
-même	Vvc	-même
est	Vuc	être
visible	Ag	visible
,	Fw	,
Quand	Nc	quand
pour	S	pour
l'	Pp	il
avoir	Vun	avoir
touché	Ge	toucher
,	Fw	,
vous	Pp	vous
brûlez	Vvc	brûler
de	S	de
courroux	Nc	courroux
.	Fs	.
Mais	Cc	mais
,	Fw	,
par	S	par
quel	Dt	quel
droit	Nc	droit
,	Fw	,
encor	Nc	encor
,	Fw	,
vous	Pp	vous
en	Pp	en
empariez	Vvc	emparer
-vous	Nc	-vous
?	Fs	?
Par	S	par
droit	Nc	droit
d'	S	de
obéissance	Nc	obéissance
,	Fw	,
et	Cc	et
par	S	par
l'	Da	le
ordre	Nc	ordre
d'	S	de
un	Dn	un
père	Nc	père
.	Fs	.
Contre	S	contre
un	Dn	un
droit	Nc	droit
naturel	Ag	naturel
,	Fw	,
quel	Dt	quel
père	Nc	père
m'	Pp	je
est	Vuc	être
contraire	Ag	contraire
?	Fs	?
Quel	Pt	lequel|quel
!	Fs	!
le	Da	le
vôtre	As#Ps	vôtre
,	Fw	,
et	Cc	et
le	Da	le
mien	Ps	mien
,	Fw	,
qui	Pr	qui
juge	Nc	juge
de	S	de
son	Ds	son
sang	Nc	sang
;	Fw	;
À	Nc	à
selon	S	selon
son	Ds	son
désir	Nc	désir
,	Fw	,
disposé	Ge	disposer
de	S	de
son	Ds	son
rang	Nc	rang
.	Fs	.
Il	Pp	il
a	Vuc	avoir
fondé	Ge	fonder
ce	Dd	ce
choix	Nc	choix
,	Fw	,
dessus	S	dessus
votre	Ds	votre
mérite	Nc	mérite
.	Fs	.
Je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
point	Rg	point
expliqué	Ge	expliquer
la	Da	le
loi	Nc	loi
,	Fw	,
qu'	Cs	que
il	Pp	il
m'	Pp	je
a	Vuc	avoir
prescrite	Ge	prescrire
!	Fs	!
Vous	Pp	vous
exécutez	Vvc	exécuter
mal	Rg	mal
,	Fw	,
la	Da	le
foi	Nc	foi
que	Pr	que
vous	Pp	vous
donnez	Vvc	donner
;	Fw	;
Je	Vvc	je
vous	Pp	vous
la	Pp	il
tiendrai	Vvc	tenir
mieux	Rg	mieux
,	Fw	,
que	Cs	que
vous	Pp	vous
ne	Rp	ne
la	Pp	il
tenez	Vvc	tenir
.	Fs	.
Généreux	Nc	généreux
,	Fw	,
j'	Pp	je
aime	Vvc	aimer
mieux	Rg	mieux
avouer	Vvn	avouer
une	Dn	un
offense	Nc	offence
,	Fw	,
Que	Vvc	que
timide	Ag	timide
,	Fw	,
et	Cc	et
tremblant	Ag	tremblant
,	Fw	,
parler	Vvn	parler
en	S	en
ma	Ds	mon
défense	Nc	défense
.	Fs	.
Juste	Ag	juste
,	Fw	,
j'	Pp	je
ai	Vuc	avoir
plus	Rg	plus
de	S	de
lieu	Nc	lieu
,	Fw	,
de	S	de
vous	Pp	vous
faire	Vvn	faire
punir	Vvn	punir
,	Fw	,
Que	Vvc	que
lâche	Ag	lâche
,	Fw	,
d'	S	de
un	Dn	un
affront	Nc	affront
,	Fw	,
perdre	Vvn	perdre
le	Da	le
souvenir	Nc	souvenir
,	Fw	,
Vous	Nc	vous
en	S	en
vengeant	Ga	venger
,	Fw	,
au	S+Da	à+le
moins	Nc	moins
,	Fw	,
vous	Pp	vous
n'	Rp	ne
aurez	Vuc	avoir
pas	Rg	pas
la	Da	le
gloire	Nc	gloire
,	Fw	,
D'	Vvc	d'
avoir	Vun	avoir
été	Ge	être
prié	Ge	prier
,	Fw	,
d'	S	de
en	Pp	en
perdre	Vvn	perdre
la	Da	le
mémoire	Nc	mémoire
.	Fs	.
Vous	Pp	vous
avez	Vuc	avoir
trop	Rg	trop
de	S	de
coeur	Nc	cœur
!	Fs	!
Assez	Rg	assez
,	Fw	,
pour	S	pour
faire	Vvn	faire
voir	Vvn	voir
,	Fw	,
Une	Vvc	une
grande	Ag	grand
vertu	Nc	vertu
,	Fw	,
dans	S	dans
un	Dn	un
grand	Ag	grand
désespoir	Nc	désespoir
.	Fs	.
Mais	Cc	mais
,	Fw	,
il	Pp	il
se	Pp	il
produit	Vvc	produire
tard	Rg	tard
.	Fs	.
Assez	Rg	assez
tôt	Rg	tôt
,	Fw	,
pour	S	pour
déplaire	Vvn	déplaire
,	Fw	,
À	Nc	à
qui	Pr	qui
brûlant	Ga	brûler
d'	S	de
orgueil	Nc	orgueil
,	Fw	,
voit	Vvc	voir
braver	Vvn	braver
sa	Ds	son
colère	Nc	colère
.	Fs	.
Si	Cs	si
vous	Pp	vous
l'	Pp	il
avez	Vuc	avoir
pu	Ge	pouvoir
croire	Vvn	croire
,	Fw	,
indigne	Vvc	indigner
de	S	de
mon	Ds	mon
rang	Nc	rang
,	Fw	,
Prince	Vvc	prince
,	Fw	,
vous	Pp	vous
faite	Ge	faire
injure	Nc	injure
à	S	à
ceux	Pd	celui
de	S	de
votre	Ds	votre
sang	Nc	sang
;	Fw	;
Heureux	Ag	heureux
,	Fw	,
ou	Cc	ou
malheureux	Ag	malheureux
,	Fw	,
innocent	Ag	innocent
,	Fw	,
ou	Cc	ou
coupable	Ag	coupable
.	Fs	.
J'	Pp	je
ai	Vuc	avoir
tous	Di	tout
les	Da	le
sentiments	Nc	sentiment
,	Fw	,
dont	Pr	dont
vous	Pp	vous
êtes	Vuc	être
capable	Ag	capable
,	Fw	,
Et	Vvc	et
quand	Cs	quand
j'	Pp	je
espérerais	Vvc	espérer
fléchir	Vvn	fléchir
votre	Ds	votre
courroux	Nc	courroux
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
trop	Rg	trop
de	S	de
votre	Ds	votre
orgueil	Nc	orgueil
,	Fw	,
pour	S	pour
me	Pp	je
soumettre	Vvn	soumettre
à	S	à
vous	Pp	vous
;	Fw	;
L'	Vvc	l'
instant	Nc	instant
,	Fw	,
que	Cs	que
j'	Pp	je
ai	Vuc	avoir
tenu	Ge	tenir
,	Fw	,
la	Da	le
puissance	Nc	puissance
suprême	Ag	suprême
,	Fw	,
Et	Vvc	et
que	Cs	que
j'	Pp	je
ai	Vuc	avoir
sur	S	sur
ce	Dd	ce
front	Nc	front
senti	Ge	sentir
ce	Dd	ce
Diadème	Nc	diadème
,	Fw	,
M'	Vvc	m'
a	Vuc	avoir
donné	Ge	donner
,	Fw	,
comme	Cs	comme
à	S	à
vous	Pp	vous
,	Fw	,
des	S+Da	de+le|de+les
sentiments	Nc	sentiment
de	S	de
Roi	Nc	roi
,	Fw	,
Qui	Vvc	qui
ne	Rp	ne
se	Pp	il
peuvent	Vvc	pouvoir
perdre	Vvn	perdre
,	Fw	,
et	Cc	et
mourront	Vvc	mourir
avec	S	avec
moi	Pp	je
;	Fw	;
Ayant	Ga	avoir
pu	Ge	pouvoir
conserver	Vvn	conserver
,	Fw	,
j'	Pp	je
eusse	Vuc	avoir
eu	Ge	avoir
peine	Nc	peine
à	S	à
vous	Pp	vous
rendre	Vvn	rendre
,	Fw	,
Le	Vvc	le
sceptre	Nc	sceptre
que	Pr	que
sujet	Nc	sujet
,	Fw	,
j'	Pp	je
ai	Vuc	avoir
hésité	Ge	hésiter
de	S	de
prendre	Vvn	prendre
;	Fw	;
Et	Vvc	et
Roi	Vvc	roi
,	Fw	,
j'	Pp	je
ai	Vuc	avoir
reconnu	Ge	reconnaître
,	Fw	,
que	Cs	que
la	Da	le
possession	Nc	possession
,	Fw	,
Qui	Vvc	qui
refroidit	Vvc	refroidir
l'	Da	le
amour	Nc	amour
,	Fw	,
accroît	Vvc	accroître
l'	Da	le
ambition	Nc	ambition
;	Fw	;
Vous	Nc	vous
avez	Vuc	avoir
eu	Ge	avoir
plus	Rg	plus
d'	S	de
heur	Nc	heur
,	Fw	,
comme	Cs	comme
plus	Rg	plus
de	S	de
naissance	Nc	naissance
,	Fw	,
Et	Vvc	et
nous	Pp	nous
sommes	Vuc	être
tombés	Ge	tomber
,	Fw	,
dessous	S	dessous
votre	Ds	votre
puissance	Nc	puissance
;	Fw	;
Mais	Vvc	mais
,	Fw	,
encor	Nc	encor
étourdi	Ge	étourdir
,	Fw	,
de	S	de
ce	Dd	ce
grand	Ag	grand
accident	Nc	accident
,	Fw	,
Je	Vvc	je
garde	Nc	garde
,	Fw	,
toutefois	Rg	toutefois
,	Fw	,
un	Dn	un
coeur	Nc	cœur
indépendant	Ag	indépendant
,	Fw	,
Et	Vvc	et
pour	S	pour
me	Pp	je
conserver	Vvn	conserver
,	Fw	,
le	Da	le
bien	Nc	bien
de	S	de
la	Da	le
lumière	Nc	lumière
,	Fw	,
À	Nc	à
votre	Ds	votre
vanité	Nc	vanité
,	Fw	,
plaindrais	Vvc	plaindre
une	Dn	un
prière	Nc	prière
.	Fs	.
Hé	Vvc	hé
bien	Rg	bien
Prince	Ag	prince
,	Fw	,
la	Da	le
mort	Nc	mort
,	Fw	,
domptera	Vvc	dompter
cet	Dd	ce
orgueil	Nc	orgueil
!	Fs	!
On	Pp	on
ne	Rp	ne
peut	Vvc	pouvoir
mieux	Rg	mieux
tomber	Vvn	tomber
,	Fw	,
du	S+Da	de+le
trône	Nc	trône
,	Fw	,
qu'	Cs	que
au	S+Da	à+le
cercueil	Nc	cercueil
;	Fw	;
L'	Vvc	l'
ardeur	Nc	ardeur
de	S	de
commander	Vvn	commander
,	Fw	,
trop	Rg	trop
puissamment	Rg	puissamment
convie	Vvc	convier
,	Fw	,
Pour	Nc	pour
me	Pp	je
la	Pp	il
faire	Vvn	faire
perdre	Vvn	perdre
,	Fw	,
en	S	en
me	Pp	je
laissant	Ga	laisser
la	Da	le
vie	Nc	vie
;	Fw	;
Un	Vvc	un
coeur	Nc	cœur
né	Ge	naître
pour	S	pour
régner	Vvn	régner
,	Fw	,
est	Vuc	être
capable	Ag	capable
de	S	de
tout	Pi	tout
,	Fw	,
Je	Vvc	je
n'	Rp	ne
excepterais	Vvc	excepter
rien	Pi	rien
,	Fw	,
pour	S	pour
en	Pp	en
venir	Vvn	venir
à	S	à
bout	Nc	bout
;	Fw	;
Pour	Nc	pour
accomplir	Vvn	accomplir
en	S	en
moi	Pp	je
,	Fw	,
les	Da	le
desseins	Nc	dessein
de	S	de
ma	Ds	mon
mère	Nc	mère
,	Fw	,
Pour	Nc	pour
venger	Vvn	venger
ma	Ds	mon
prison	Nc	prison
,	Fw	,
et	Cc	et
celle	Pd	celui
de	S	de
mon	Ds	mon
père	Nc	père
;	Fw	;
Je	Vvc	je
vous	Pp	vous
ai	Vuc	avoir
respecté	Ge	respecter
,	Fw	,
dépouillé	Ge	dépouiller
de	S	de
vos	Ds	votre
droits	Nc	droit|droits
,	Fw	,
Je	Vvc	je
consentais	Vvc	consentir
à	S	à
peine	Nc	peine
,	Fw	,
à	S	à
vous	Pp	vous
donner	Vvn	donner
des	Dn	un
lois	Nc	loi
:	Fw	:
Et	Cc	et
peut-être	Rg	peut-être
,	Fw	,
eussé	Vuc	eussé
-je	Ge	-je
eu	Ge	avoir
,	Fw	,
la	Da	le
naissance	Nc	naissance
assez	Rg	assez
bonne	Ag	bon
,	Fw	,
Pour	Nc	pour
venir	Vvn	venir
à	S	à
vos	Ds	votre
pieds	Nc	pied
remettre	Vvn	remettre
ma	Ds	mon
couronne	Nc	couronne
;	Fw	;
Mais	Vvc	mais
après	S	après
le	Da	le
parti	Nc	parti
,	Fw	,
que	Cs	que
l'	Pp	il
on	Pp	on
nous	Pp	nous
a	Vuc	avoir
formé	Ge	former
,	Fw	,
Et	Vvc	et
le	Da	le
sanglant	Ag	sanglant
complot	Nc	complot
,	Fw	,
que	Cs	que
vous	Pp	vous
avez	Vuc	avoir
tramé	Ge	tramer
,	Fw	,
Au	Vvc	au
splendide	Ag	splendide
mépris	Nc	mépris
,	Fw	,
des	S+Da	de+le|de+les
droits	Nc	droit|droits
,	Fw	,
de	S	de
la	Da	le
nature	Nc	nature
,	Fw	,
Je	Vvc	je
ne	Rp	ne
vous	Pp	vous
cèle	Vvc	celer
point	Rg	point
,	Fw	,
que	Cs	que
si	Cs	si
quelque	Di	quelque
aventure	Nc	aventure
,	Fw	,
Remettait	Vvc	remettre
aujourd'hui	Rg	aujourd'hui
,	Fw	,
le	Da	le
sceptre	Nc	sceptre
entre	S	entre
mes	Ds	mon
mains	Nc	main
;	Fw	;
Pour	Nc	pour
vous	Pp	vous
le	Pp	il
rendre	Vvn	rendre
plus	Rg	plus
,	Fw	,
tous	Di	tout
respects	Nc	respect
seraient	Vuc	être
vains	Ag	vain
;	Fw	;
Et	Vvc	et
dépouillant	Ga	dépouiller
pour	S	pour
vous	Pp	vous
,	Fw	,
tous	Di	tout
sentiments	Nc	sentiment
de	S	de
frère	Nc	frère
,	Fw	,
Je	Vvc	je
me	Pp	je
ferais	Vvc	faire|ferrer
justice	Nc	justice
,	Fw	,
et	Cc	et
vengerais	Vvc	venger
mon	Ds	mon
père	Nc	père
;	Fw	;
Voilà	Vvc	voilà
,	Fw	,
tout	Di	tout
le	Da	le
dessein	Nc	dessein
,	Fw	,
que	Cs	que
j'	Pp	je
ai	Vuc	avoir
de	S	de
vous	Pp	vous
toucher	Vvn	toucher
,	Fw	,
Et	Vvc	et
tout	Pi	tout
ce	Pd	ce
qu'	Pr	que
à	S	à
ma	Ds	mon
peur	Nc	peur
,	Fw	,
vous	Pp	vous
pouvez	Vvc	pouvoir
reprocher	Vvn	reprocher
;	Fw	;
J'	Vvc	j'
en	Pp	en
laisse	Vvc	laisser
à	S	à
décider	Vvn	décider
,	Fw	,
à	S	à
votre	Ds	votre
tyrannie	Nc	tyrannie
.	Fs	.
J'	Pp	je
inclinais	Vvc	incliner
,	Fw	,
à	S	à
laisser	Vvn	laisser
,	Fw	,
votre	Ds	votre
offense	Nc	offence
impunie	Ag	impuni
;	Fw	;
Mais	Vvc	mais
vous	Pp	vous
vous	Pp	vous
opposez	Vvc	opposer
,	Fw	,
avec	S	avec
trop	Rg	trop
de	S	de
fierté	Nc	fierté
,	Fw	,
Aux	Vvc	aux
pieux	Ag	pieux
mouvements	Nc	mouvement
,	Fw	,
de	S	de
cette	Dd	ce
impunité	Nc	impunité
,	Fw	,
Et	Vvc	et
ménagez	Vvc	ménager
trop	Rg	trop
mal	Rg	mal
,	Fw	,
le	Da	le
soin	Nc	soin
de	S	de
votre	Ds	votre
tête	Nc	tête
,	Fw	,
Ôtez-le	Nc	ôtez-le
,	Fw	,
Sardarigue	Vvc	sardarigue
.	Fs	.
Allons	Vvc	aller
la	Da	le
voilà	I	voilà
prête	Ag	prêt
.	Fs	.
Et	Cc	et
pour	S	pour
punir	Vvn	punir
d'	S	de
un	Dn	un
temps	Nc	temps
,	Fw	,
l'	Da	le
orgueil	Nc	orgueil
désordonné	Ge	désordonner
,	Fw	,
Des	Vvc	des
yeux	Nc	œil
,	Fw	,
si	Rg	si
désireux	Ag	désireux
,	Fw	,
de	S	de
le	Pp	il
voir	Vvn	voir
couronné	Ge	couronner
,	Fw	,
Faites	Vvc	faire
ceux	Pd	celui
de	S	de
Syra	Vvc	syra
,	Fw	,
témoins	Nc	témoin
de	S	de
ce	Dd	ce
spectacle	Nc	spectacle
.	Fs	.
Allons	Vvc	aller
,	Fw	,
Règne	Vvc	règne
,	Fw	,
Tyran	Nc	tyran
,	Fw	,
règne	Vvc	régner
,	Fw	,
enfin	Rg	enfin
,	Fw	,
sans	S	sans
obstacle	Nc	obstacle
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
reçu	Ge	recevoir
de	S	de
mon	Ds	mon
père	Nc	père
,	Fw	,
avecques	Vvc	avecques
son	Ds	son
pouvoir	Nc	pouvoir
,	Fw	,
Celui	Nc	celui
,	Fw	,
d'	S	de
aller	Vvn	aller
trouver	Vvn	trouver
la	Da	le
mort	Nc	mort
,	Fw	,
sans	S	sans
désespoir	Nc	désespoir
;	Fw	;
J'	Vvc	j'
admire	Vvc	admirer
la	Da	le
vertu	Nc	vertu
,	Fw	,
qu'	Cs	que
un	Dn	un
sceptre	Nc	sceptre
vous	Pp	vous
apporte	Vvc	apporter
,	Fw	,
Vous	Nc	vous
le	Pp	il
méritez	Vvc	mériter
,	Fw	,
Sire	Vvc	sire
,	Fw	,
avec	S	avec
cette	Dd	ce
âme	Nc	âme
forte	Ag	fort
;	Fw	;
Et	Vvc	et
c'	Pd	ce
est	Vuc	être
en	S	en
ce	Dd	ce
grand	Ag	grand
coeur	Nc	cœur
,	Fw	,
qu'	Cs	que
on	Pp	on
ne	Rp	ne
méconnaît	Vvc	méconnaître
plus	Rg	plus
,	Fw	,
L'	Vvc	l'
héritier	Nc	héritier
d'	S	de
Artaxerce	Nc	artaxerce
,	Fw	,
et	Cc	et
le	Da	le
sang	Nc	sang
de	S	de
Cyrus	Nc	cyrus
;	Fw	;
Vous	Nc	vous
vaincrez	Vvc	vaincre
tout	Pi	tout
,	Fw	,
grand	Ag	grand
Prince	Vvc	prince
,	Fw	,
en	S	en
vous	Pp	vous
vainquant	Ga	vaincre
vous	Pp	vous
-même	Vvc	-même
;	Fw	;
Mais	Vvc	mais
,	Fw	,
il	Pp	il
reste	Vvc	rester
une	Dn	un
épreuve	Nc	épreuve
,	Fw	,
à	S	à
cette	Dd	ce
force	Nc	force|forcé
extrême	Ag	extrême
,	Fw	,
Et	Vvc	et
c'	Pd	ce
est	Vuc	être
ici	Rg	ici
,	Fw	,
qu'	Cs	que
il	Pp	il
faut	Vvc	faillir|falloir
montrer	Vvn	montrer
tout	Pi	tout
Syroës	Vvc	syroës
;	Fw	;
À	Nc	à
un	Dn	un
garde	Nc	garde
.	Fs	.
Garde	Nc	garde
,	Fw	,
avec	S	avec
Sardarigue	Nc	sardarigue
,	Fw	,
amenez	Vvc	amener
Cosroës	Vvc	cosroës
.	Fs	.
Attends	Vvc	attendre
,	Fw	,
Garde	Nc	garde
.	Fs	.
Seigneur	Nc	seigneur
,	Fw	,
il	Pp	il
vous	Pp	vous
est	Vuc	être
d'	S	de
importance	Nc	importance
,	Fw	,
De	Vvc	de
joindre	Vvn	joindre
!	Fs	!
Ha	Rg	ha
!	Fs	!
C'	Pd	ce
est	Vuc	être
ici	Rg	ici
,	Fw	,
que	Pr	que
cède	Vvc	céder
ma	Ds	mon
confiance	Nc	confiance
!	Fs	!
Qu'	Pt	que
interdit	Vvc	interdire
,	Fw	,
qu'	Cs	que
effrayé	Ge	effrayer
,	Fw	,
je	Pp	je
ne	Rp	ne
sens	Vvc	sentir
plus	Rg	plus
mon	Ds	mon
rang	Nc	rang
,	Fw	,
Et	Vvc	et
qu'	Cs	que
en	S	en
mon	Ds	mon
ennemi	Nc	ennemi
,	Fw	,
j'	Pp	je
aime	Vvc	aimer
encore	Rg	encore
mon	Ds	mon
sang	Nc	sang
.	Fs	.
Ô	Nc	ô
Nature	Vvc	nature
!	Fs	!
Il	Pp	il
s'	Pp	se
agit	Vvc	agir
d'	S	de
une	Dn	un
grande	Ag	grand
victoire	Nc	victoire
,	Fw	,
Et	Vvc	et
rarement	Rg	rarement
,	Fw	,
Seigneur	Nc	seigneur
,	Fw	,
on	Pp	on
arrive	Vvc	arriver
à	S	à
la	Da	le
gloire	Nc	gloire
,	Fw	,
Par	Nc	par
les	Da	le
chemins	Nc	chemin
communs	Ag	commun
,	Fw	,
et	Cc	et
les	Da	le
sentiers	Nc	sentier
battus	Ge	battre
.	Fs	.
Ha	Rg	ha
!	Fs	!
j'	Pp	je
ai	Vuc	avoir
trop	Rg	trop
pratiqué	Ge	pratiquer
,	Fw	,
vos	Ds	votre
barbares	Ag	barbare
vertus	Nc	vertu
,	Fw	,
Je	Vvc	je
ne	Rp	ne
puis	Vvc	pouvoir
acheter	Vvn	acheter
,	Fw	,
les	Da	le
douceurs	Nc	douceur
d'	S	de
un	Dn	un
Empire	Nc	empire
,	Fw	,
Aux	Vvc	aux
dépends	Vvc	dépendre
de	S	de
l'	Da	le
auteur	Nc	auteur
,	Fw	,
du	S+Da	de+le
jour	Nc	jour
que	Pr	que
je	Pp	je
respire	Vvc	respirer
.	Fs	.
Ce	Dd	ce
tendre	Ag	tendre
sentiment	Nc	sentiment
,	Fw	,
vous	Pp	vous
vient	Vvc	venir
hors	S	hors
de	Dn	un
propos	Nc	propos
;	Fw	;
Il	Vvc	il
faut	Vvc	faillir|falloir
de	S	de
votre	Ds	votre
État	Nc	état
,	Fw	,
assurer	Vvn	assurer
le	Da	le
repos	Nc	repos
.	Fs	.
Je	Pp	je
m'	Pp	je
en	Pp	en
démets	Vvc	démettre
,	Fw	,
cruels	Ag	cruel
,	Fw	,
régnez	Vvc	régner
,	Fw	,
je	Pp	je
l'	Pp	il
abandonne	Vvc	abandonner
;	Fw	;
Et	Vvc	et
ma	Ds	mon
tête	Nc	tête
,	Fw	,
à	S	à
ce	Dd	ce
prix	Nc	prix
,	Fw	,
ne	Rp	ne
veut	Vvc	vouloir
point	Rg	point
de	S	de
couronne	Nc	couronne
;	Fw	;
Mon	Nc	mon
coeur	Nc	cœur
,	Fw	,
contre	S	contre
mon	Ds	mon
sang	Nc	sang
,	Fw	,
s'	Pp	se
ose	Vvc	oser
,	Fw	,
en	Pp	en
vain	Ag	vain
révolter	Vvn	révolter
;	Fw	;
Par	Nc	par
force	Nc	force|forcé
,	Fw	,
ou	Cc	ou
par	S	par
amour	Nc	amour
,	Fw	,
il	Pp	il
s'	Pp	se
en	Pp	en
fait	Vvc	faire
respecter	Vvn	respecter
;	Fw	;
À	Nc	à
mon	Ds	mon
père	Nc	père
,	Fw	,
inhumains	Ag	inhumain
,	Fw	,
donnez	Vvc	donner
un	Dn	un
autre	Ag	autre
juge	Nc	juge
,	Fw	,
Ou	Vvc	ou
dans	S	dans
les	Da	le
bras	Nc	bras
d'	S	de
un	Dn	un
fils	Nc	fil|fils
,	Fw	,
souffrez	Vvc	souffrir
-lui	Nc	-lui
un	Dn	un
refuge	Nc	refuge
;	Fw	;
Ô	Nc	ô
toi	Pp	tu
,	Fw	,
dont	Pr	dont
la	Da	le
vertu	Nc	vertu
,	Fw	,
mérita	Vvc	mériter
son	Ds	son
amour	Nc	amour
!	Fs	!
Ma	Ds	mon
mère	Nc	mère
?	Fs	?
Hélas	Vvc	hélas
!	Fs	!
quel	Dt	quel
fruit	Nc	fruit
,	Fw	,
en	Pp	en
as	Vuc	avoir
-tu	Ge	-tu
mis	Ge	mettre
au	S+Da	à+le
jour	Nc	jour
!	Fs	!
Que	Pt	que
n'	Rp	ne
as	Vuc	avoir
-tu	Ge	-tu
dans	S	dans
ton	Ds	ton
sein	Nc	sein
,	Fw	,
causé	Ge	causer
mes	Ds	mon
funérailles	Nc	funéraille
,	Fw	,
Et	Vvc	et
fait	Ge	faire
mon	Ds	mon
monument	Nc	monument
,	Fw	,
de	S	de
tes	Ds	ton
propres	Ag	propre
entrailles	Nc	entrailles
?	Fs	?
Si	Cs	si
je	Pp	je
dois	Vvc	devoir
,	Fw	,
ôter	Vvn	ôter
l'	Da	le
âme	Nc	âme
,	Fw	,
et	Cc	et
