Ah	I	ah
plus	Rg	plus
souvent	Rg	souvent
qu'	Cs	que
on	Pp	on
tue	Vvc	tuer
.	Fs	.
Et	Cc	et
bien	Rg	bien
qu'	Pr	que
inférez	Vvc	inférer
-vous	Nc	-vous
de	S	de
ces	Dd	ce
proverbes	Nc	proverbe
-là	Vvc	-là
?	Fs	?
Qu'	Cs	que
il	Pp	il
faut	Vvc	faillir|falloir
ou	Cc	ou
découvrir	Vvn	découvrir
à	S	à
Pedro	Nc	pedro
d'	S	de
Avila	Vvc	avila
,	Fw	,
Que	Vvc	que
nous	Pp	nous
nous	Pp	nous
entraimons	Vvc	entraimons
;	Fw	;
ou	Cc	ou
bien	Rg	bien
,	Fw	,
sans	S	sans
qu'	Cs	que
il	Pp	il
le	Pp	il
sache	Vvc	savoir
,	Fw	,
Et	Vvc	et
sans	S	sans
considérer	Vvn	considérer
s'	Cs	si
il	Pp	il
l'	Pp	il
agrée	Vvc	agréer
,	Fw	,
ou	Cc	ou
s'	Pp	se
en	Pp	en
fâche	Vvc	fâcher
,	Fw	,
Que	Vvc	que
tout	Rg	tout
présentement	Rg	présentement
vous	Pp	vous
me	Pp	je
donniez	Vvc	donner
la	Da	le
main	Nc	main
,	Fw	,
Et	Vvc	et
que	Cs	que
je	Pp	je
vous	Pp	vous
enlève	Vvc	enlever
à	S	à
ce	Dd	ce
soir	Nc	soir
ou	Cc	ou
demain	Rg	demain
.	Fs	.
Vous	Pp	vous
êtes	Vuc	être
importun	Ag	importun
;	Fw	;
tenez	Vvc	tenir
je	Pp	je
vous	Pp	vous
la	Pp	il
donne	Vvc	donner
;	Fw	;
Et	Vvc	et
quant	Ga	quant
à	S	à
m'	Pp	je
enlever	Vvn	enlever
,	Fw	,
faites	Vvc	faire
,	Fw	,
je	Pp	je
m'	Pp	je
abandonne	Vvc	abandonner
;	Fw	;
Je	Vvc	je
n'	Rp	ne
ai	Vuc	avoir
plus	Rg	plus
rien	Pi	rien
sur	S	sur
moi	Pp	je
,	Fw	,
je	Pp	je
vous	Pp	vous
ai	Vuc	avoir
tout	Rg	tout
donné	Ge	donner
.	Fs	.
Ce	Dd	ce
jour	Nc	jour
-ci	Vvc	-ci
de	S	de
mes	Ds	mon
jours	Nc	jour
est	Vuc	être
le	Da	le
plus	Rg	plus
fortuné	Ag	fortuné
!	Fs	!
Et	Cc	et
mon	Ds	mon
Dieu	Nc	dieu
,	Fw	,
songez	Vvc	songer
bien	Rg	bien
à	S	à
faire	Vvn	faire
bonne	Ag	bon
mine	Nc	mine
,	Fw	,
Le	Vvc	le
bonhomme	Ag	bonhomme
revient	Vvc	revenir
.	Fs	.
S'	Pp	se
il	Pp	il
évente	Vvc	éventer
la	Da	le
mine	Nc	mine
,	Fw	,
Nous	Vvc	nous
n'	Rp	ne
avons	Vuc	avoir
qu'	Rg	que
à	S	à
monter	Vvn	monter
à	S	à
cheval	Nc	cheval
cette	Dd	ce
nuit	Nc	nuit
,	Fw	,
Et	Vvc	et
nous	Pp	nous
sauver	Vvn	sauver
sans	S	sans
craindre	Vvn	craindre
,	Fw	,
et	Cc	et
sans	S	sans
faire	Vvn	faire
de	S	de
bruit	Nc	bruit
.	Fs	.
Béatris	Vvc	béatris
,	Fw	,
vient	Vvc	venir
m'	Pp	je
aider	Vvn	aider
à	S	à
faire	Vvn	faire
la	Da	le
malade	Nc	malade
.	Fs	.
Je	Pp	je
ne	Rp	ne
me	Pp	je
trompe	Vvc	tromper
point	Rg	point
quand	Cs	quand
je	Pp	je
me	Pp	je
persuade	Vvc	persuader
Que	Vvc	que
l'	Da	le
Exempt	Nc	exempt
est	Vuc	être
un	Dn	un
fourbe	Nc	fourbe
et	Cc	et
dom	Nc	dom
Félix	Nc	félix
aussi	Rg	aussi
,	Fw	,
Puisque	Vvc	puisque
tous	Di	tout
ses	Ds	son
desseins	Nc	dessein
ont	Vuc	avoir
fort	Rg	fort
mal	Rg	mal
réussi	Ge	réussir
;	Fw	;
Dieu	Nc	dieu
permet	Vvc	permettre
quelquefois	Rg	quelquefois
que	Cs	que
le	Da	le
méchant	Nc	méchant
prospère	Ag	prospère
,	Fw	,
Mais	Vvc	mais
augmente	Vvc	augmenter
toujours	Rg	toujours
la	Da	le
peine	Nc	peine
qu'	Pr	que
il	Pp	il
diffère	Vvc	différer
.	Fs	.
Ho	Nc	ho
,	Fw	,
ho	Nc	ho
,	Fw	,
que	Pr	que
faites	Vvc	faire
-vous	Nc	-vous
ici	Rg	ici
dans	S	dans
ma	Ds	mon
maison	Nc	maison
?	Fs	?
Y	Pp	y
venez	Vvc	venir
-vous	Nc	-vous
brasser	Vvn	brasser
nouvelle	Ag	nouveau
trahison	Nc	trahison
?	Fs	?
Je	Pp	je
vous	Pp	vous
dirai	Vvc	dire
,	Fw	,
Monsieur	Nc	monsieur
,	Fw	,
le	Da	le
sujet	Nc	sujet
qui	Pr	qui
m'	Pp	je
amène	Vvc	amener
,	Fw	,
Sachant	Ga	savoir
que	Cs	que
Don	Nc	don
Félix	Nc	félix
se	Pp	il
trouvait	Vvc	trouver
bien	Rg	bien
en	S	en
peine	Nc	peine
,	Fw	,
Je	Vvc	je
reviens	Vvc	revenir
pour	S	pour
servir	Vvn	servir
mon	Ds	mon
ami	Nc	ami
,	Fw	,
si	Cs	si
je	Pp	je
puis	Vvc	pouvoir
,	Fw	,
Et	Vvc	et
pour	S	pour
me	Pp	je
faire	Vvn	faire
voir	Vvn	voir
à	S	à
tous	Di	tout
tel	Ag	tel
que	Cs	que
je	Pp	je
suis	Vuc	être
.	Fs	.
Oui	Rg	oui
,	Fw	,
si	Cs	si
vous	Pp	vous
m'	Pp	je
écoutez	Vvc	écouter
comme	S	comme
Juge	Nc	juge
équitable	Ag	équitable
,	Fw	,
Vous	Nc	vous
ne	Rp	ne
me	Pp	je
croirez	Vvc	croire
plus	Rg	plus
de	S	de
trahison	Nc	trahison
capable	Ag	capable
;	Fw	;
Mais	Vvc	mais
un	Dn	un
pauvre	Ag	pauvre
Amoureux	Nc	amoureux
,	Fw	,
qui	Pr	qui
n'	Rp	ne
a	Vuc	avoir
rien	Pi	rien
tant	Rg	tant
à	S	à
coeur	Nc	cœur
Que	Vvc	que
se	Pp	il
voir	Vvn	voir
votre	Ds	votre
Gendre	Nc	gendre
,	Fw	,
et	Cc	et
votre	Ds	votre
serviteur	Nc	serviteur
.	Fs	.
Mon	Ds	mon
gendre	Nc	gendre
?	Fs	?
Et	Cc	et
que	Pr	que
dirait	Vvc	dire
Madame	Nc	madame
Dorothée	Vvc	dorothée
?	Fs	?
Alors	Rg	alors
qu'	Cs	que
on	Pp	on
vous	Pp	vous
aura	Vuc	avoir
la	Da	le
chose	Nc	chose
bien	Rg	bien
contée	Ge	conter
,	Fw	,
Et	Vvc	et
que	Cs	que
vous	Pp	vous
verrez	Vvc	voir
clair	Ag	clair
dans	S	dans
mon	Ds	mon
intention	Nc	intention
,	Fw	,
Le	Vvc	le
pouvoir	Nc	pouvoir
qu'	Pr	que
a	Vuc	avoir
sur	S	sur
nous	Pp	nous
notre	Ds	notre
inclination	Nc	inclination
;	Fw	;
Assurément	Vvc	assurément
,	Fw	,
Monsieur	Nc	monsieur
,	Fw	,
sera	Vuc	être
toute	Di	tout
ma	Ds	mon
faute	Nc	faute
.	Fs	.
Mais	Cc	mais
devant	Ga	devoir
dites	Vvc	dire
-moi	Vvc	-moi
nouvelles	Nc	nouveau|nouvelle
de	S	de
mon	Ds	mon
hôte	Nc	hôte
,	Fw	,
J'	Vvc	j'
en	Pp	en
suis	Vuc	être
inquiété	Ge	inquiéter
;	Fw	;
car	Cc	car
on	Pp	on
m'	Pp	je
a	Vuc	avoir
dit	Ge	dire
,	Fw	,
Monsieur	Nc	monsieur
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
était	Vuc	être
accusé	Ge	accuser
d'	S	de
être	Vun	être
faux	Ag	faux
Monnayeur	Nc	monnayeur
,	Fw	,
Et	Vvc	et
devant	S	devant
qu'	Cs	que
il	Pp	il
ait	Vuc	avoir
pu	Ge	pouvoir
se	Pp	il
sauver	Vvn	sauver
par	S	par
la	Da	le
fuite	Nc	fuite
,	Fw	,
Qu'	Vvc	qu'
un	Dn	un
Exempt	Nc	exempt
est	Vuc	être
venu	Ge	venir
sans	S	sans
Archer	Nc	archer
ni	Cc	ni
sans	S	sans
suite	Nc	suite
,	Fw	,
L'	Vvc	l'
arrêter	Vvn	arrêter
.	Fs	.
En	S	en
cela	Pd	cela
je	Pp	je
vois	Vvc	voir
je	Pp	je
ne	Rp	ne
sais	Vvc	savoir
quoi	Pt	quoi
Qui	Nc	qui
sent	Vvc	sentir
beaucoup	Rg	beaucoup
la	Da	le
fourbe	Nc	fourbe
,	Fw	,
et	Cc	et
peu	Rg	peu
l'	Da	le
ordre	Nc	ordre
du	S+Da	de+le
Roi	Nc	roi
.	Fs	.
Quand	Cs	quand
il	Pp	il
est	Vuc	être
question	Nc	question
de	S	de
faire	Vvn	faire
la	Da	le
capture	Nc	capture
D'	Nc	d'
un	Dn	un
homme	Nc	homme
atteint	Vvc	atteindre
d'	S	de
un	Dn	un
cas	Nc	cas
de	S	de
pareille	Ag	pareil
nature	Nc	nature
,	Fw	,
Les	Vvc	les
Exempts	Nc	exempt
ne	Rp	ne
vont	Vvc	aller
point	Rg	point
,	Fw	,
s'	Cs	si
ils	Pp	ils
ne	Rp	ne
sont	Vuc	être
bien	Rg	bien
suivis	Ge	suivre
;	Fw	;
Et	Vvc	et
ce	Pd	ce
qui	Pr	qui
me	Pp	je
confirme	Vvc	confirmer
encor	Nc	encor
,	Fw	,
en	S	en
mon	Ds	mon
avis	Nc	avis
,	Fw	,
C'	Vvc	c'
est	Vuc	être
que	Cs	que
ce	Dd	ce
Maître	Nc	maître
Exempt	Vvc	exempt
fait	Ge	faire
l'	Da	le
amour	Nc	amour
à	S	à
ma	Ds	mon
fille	Nc	fille
,	Fw	,
Et	Vvc	et
s'	Pp	se
appelle	Vvc	appeler
:	Fw	:
Attendez	Vvc	attendre
,	Fw	,
dom	Nc	dom
Gaspard	Nc	gaspard
de	S	de
Padille	Nc	padille
;	Fw	;
Don	Nc	don
Félix	Nc	félix
l'	Pp	il
a	Vuc	avoir
poussé	Ge	pousser
d'abord	Nc	d'abord
en	S	en
chamaillant	Ga	chamailler
:	Fw	:
L'	Da	le
autre	Ag	autre
parant	Ga	parer
toujours	Rg	toujours
,	Fw	,
et	Cc	et
toujours	Rg	toujours
se	Pp	il
raillant	Ga	railler
,	Fw	,
Comme	Vvc	comme
n'	Rp	ne
ayant	Ga	avoir
pas	Rg	pas
peur	Nc	peur
d'	S	de
un	Dn	un
si	Rg	si
faible	Ag	faible
Adversaire	Vvc	adversaire
,	Fw	,
Don	Nc	don
Félix	Nc	félix
jure	Vvc	jurer
,	Fw	,
pousse	Vvc	pousser
,	Fw	,
et	Cc	et
ne	Rp	ne
lui	Pp	il
peut	Vvc	pouvoir
rien	Pi	rien
faire	Vvn	faire
:	Fw	:
Redouble	Vvc	redoubler
ses	Ds	son
efforts	Nc	effort
,	Fw	,
dont	Pr	dont
l'	Da	le
autre	Pi	autre
enfin	Rg	enfin
pressé	Ge	presser
,	Fw	,
Attaque	Vvc	attaquer
vivement	Rg	vivement
son	Ds	son
Ennemi	Nc	ennemi
lassé	Ge	lasser
;	Fw	;
Le	Vvc	le
blesse	Nc	blessé
dans	S	dans
un	Dn	un
bras	Nc	bras
,	Fw	,
lui	Pp	il
fait	Vvc	faire
tomber	Vvn	tomber
l'	Da	le
épée	Nc	épée
,	Fw	,
Et	Vvc	et
lui	Pp	il
met	Vvc	mettre
à	S	à
ses	Ds	son
pieds	Nc	pied
une	Dn	un
oreille	Nc	oreille
coupée	Ge	couper
.	Fs	.
Don	Nc	don
Félix	Nc	félix
tout	Rg	tout
sanglant	Ga	sangler
tombe	Vvc	tomber
sur	S	sur
le	Da	le
pavé	Nc	pavé
;	Fw	;
Don	Nc	don
Gaspard	Nc	gaspard
à	S	à
l'	Da	le
instant	Nc	instant
s'	Pp	se
est	Vuc	être
vitement	Rg	vitement
sauvé	Ge	sauver
.	Fs	.
Mais	Cc	mais
ce	Pd	ce
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
encor	Nc	encor
sa	Ds	son
dernière	Nc	dernier
infortune	Ag	infortuné
,	Fw	,
Le	Vvc	le
Ciel	Vvc	ciel
sur	S	sur
le	Da	le
méchant	Nc	méchant
n'	Rp	ne
en	Pp	en
verse	Vvc	verser
pas	Rg	pas
pour	S	pour
une	Pi	un
:	Fw	:
Un	Dn	un
Archet	Nc	archet
du	S+Da	de+le
Prévôt	Nc	prévôt
le	Pp	il
regardant	Ga	regarder
de	S	de
près	Rg	près
,	Fw	,
(	Fw	(
En	Vvc	en
vertu	Nc	vertu
d'	S	de
un	Dn	un
décret	Nc	décret
qu'	Pr	que
il	Pp	il
m'	Pp	je
a	Vuc	avoir
fait	Ge	faire
voir	Vvn	voir
après	S	après
)	Fw	)
Le	Vvc	le
saisit	Vvc	saisir
au	S+Da	à+le
collet	Nc	collet
:	Fw	:
c'	Pd	ce
était	Vuc	être
sa	Ds	son
Dorothée	Nc	dorothée
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
croyait	Vvc	croire
par	S	par
argent	Nc	argent
avoir	Vun	avoir
bien	Rg	bien
contentée	Ge	contenter
,	Fw	,
Et	Vvc	et
qu'	Cs	que
un	Dn	un
Oncle	Nc	oncle
qu'	Pr	que
elle	Pp	il
a	Vuc	avoir
,	Fw	,
jaloux	Nc	jaloux
de	S	de
son	Ds	son
honneur	Nc	honneur
,	Fw	,
Avait	Vvc	avait
fait	Ge	faire
révolter	Vvn	révolter
contre	S	contre
ce	Dd	ce
suborneur	Nc	suborneur
.	Fs	.
Tout	Di	tout
ceci	Pd	ceci
s'	Pp	se
est	Vuc	être
passé	Ge	passer
comme	S	comme
un	Dn	un
grand	Ag	grand
feu	Nc	feu
de	S	de
paille	Nc	paille|paillé
;	Fw	;
Un	Vvc	un
moment	Nc	moment
a	Vuc	avoir
vu	Ge	voir
naître	Vvn	naître
et	Cc	et
finir	Vvn	finir
la	Da	le
bataille	Nc	bataille
;	Fw	;
Don	Nc	don
Félix	Nc	félix
est	Vuc	être
tombé	Ge	tomber
dans	S	dans
tous	Di	tout
ces	Dd	ce
accidents	Nc	accident
;	Fw	;
En	Vvc	en
un	Dn	un
demi	Ag	demi
quart	Nc	quart
d'	S	de
heure	Nc	heure
,	Fw	,
et	Cc	et
même	Rg	même
en	S	en
moins	Rg	moins
de	S	de
temps	Nc	temps
Il	Ag	il
est	Vuc	être
donc	Rg	donc
en	S	en
prison	Nc	prison
?	Fs	?
Et	Cc	et
de	S	de
si	Rg	si
bonne	Ag	bon
sorte	Nc	sorte
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
faudra	Vvc	faillir|falloir
qu'	Cs	que
il	Pp	il
l'	Pp	il
épouse	Vvc	épouser
auparavant	Rg	auparavant
qu'	Cs	que
il	Pp	il
sorte	Vvc	sortir
:	Fw	:
Elle	Pp	il
a	Vuc	avoir
bonne	Ag	bon
promesse	Nc	promesse
,	Fw	,
outre	S	outre
deux	Nc	deux
beaux	Ag	beau
enfants	Nc	enfant
,	Fw	,
Dont	Vvc	dont
le	Da	le
plus	Rg	plus
vieil	Ag	vieux
,	Fw	,
dit	Vvc	dire
-on	Nc	-on
,	Fw	,
n'	Rp	ne
a	Vuc	avoir
pas	Rg	pas
plus	Rg	plus
de	S	de
deux	Nc	deux
ans	Nc	an
.	Fs	.
Don	Nc	don
Gaspard	Nc	gaspard
paraît	Vvc	paraître
.	Fs	.
Mais	Cc	mais
c'	Pd	ce
est	Vuc	être
là	Rg	là
notre	Ds	notre
Exempt	Nc	exempt
,	Fw	,
ou	Cc	ou
bien	Rg	bien
je	Pp	je
n'	Rp	ne
y	Pp	y
vois	Vvc	voir
goutte	Nc	goutte
,	Fw	,
Puisqu'il	Nc	puisqu'il
vous	Pp	vous
rit	Vvc	rire
au	S+Da	à+le
nez	Nc	nez
,	Fw	,
je	Pp	je
ne	Rp	ne
suis	Vuc	être
plus	Rg	plus
en	S	en
doute	Nc	doute
,	Fw	,
Qu'	Vvc	qu'
en	S	en
ce	Pd	ce
que	Pr	que
Don	Nc	don
Félix	Nc	félix
a	Vuc	avoir
souffert	Ge	souffrir
aujourd'hui	Rg	aujourd'hui
,	Fw	,
Vous	Nc	vous
n'	Rp	ne
ayez	Vuc	avoir
pour	S	pour
le	Da	le
moins	Nc	moins
autant	Rg	autant
de	S	de
part	Nc	part
que	Pr	que
lui	Pp	il
.	Fs	.
Monsieur	Nc	monsieur
,	Fw	,
il	Pp	il
n'	Rp	ne
est	Vuc	être
plus	Rg	plus
temps	Nc	temps
de	S	de
vous	Pp	vous
cacher	Vvn	cacher
la	Da	le
chose	Nc	chose
;	Fw	;
Du	Vvc	du
mal	Rg	mal
qu'	Cs	que
a	S	à
Don	Nc	don
Félix	Nc	félix
,	Fw	,
vous	Pp	vous
seul	Ag	seul
en	Pp	en
êtes	Vuc	être
la	Da	le
cause	Nc	cause
.	Fs	.
Moi	Pp	je
,	Fw	,
la	Da	le
cause	Nc	cause
?	Fs	?
Oui	Rg	oui
,	Fw	,
vous	Pp	vous
,	Fw	,
mais	Cc	mais
fort	Rg	fort
innocemment	Rg	innocemment
,	Fw	,
Au	Vvc	au
lieu	Nc	lieu
que	Pr	que
dom	Nc	dom
Félix	Nc	félix
souffre	Vvc	souffrir
bien	Rg	bien
justement	Rg	justement
.	Fs	.
Car	Cc	car
enfin	Rg	enfin
Don	Nc	don
Félix	Nc	félix
est	Vuc	être
fourbe	Ag	fourbe
très	Rg	très
insigne	Nc	insigne
,	Fw	,
Et	Vvc	et
de	S	de
votre	Ds	votre
alliance	Nc	alliance
un	Dn	un
homme	Nc	homme
très	Rg	très
indigne	Ag	indigne
.	Fs	.
Quand	Cs	quand
vous	Pp	vous
serez	Vuc	être
instruit	Ge	instruire
de	S	de
ses	Ds	son
déportements	Nc	déportement
,	Fw	,
Vous	Nc	vous
me	Pp	je
direz	Vvc	dire
alors	Rg	alors
s'	Cs	si
il	Pp	il
est	Vuc	être
vrai	Ag	vrai
que	Cs	que
je	Pp	je
mens	Vvc	mentir
,	Fw	,
Et	Vvc	et
me	Pp	je
confesserez	Vvc	confesser
,	Fw	,
qu'	Pr	que
épousant	Ga	épouser
votre	Ds	votre
Fille	Nc	fille
,	Fw	,
Il	Vvc	il
était	Vuc	être
pour	S	pour
troubler	Vvn	troubler
toute	Di	tout
votre	Ds	votre
famille	Nc	famille
;	Fw	;
Et	Vvc	et
c'	Pd	ce
est	Vuc	être
ce	Pd	ce
qui	Pr	qui
m'	Pp	je
a	Vuc	avoir
fait	Ge	faire
,	Fw	,
je	Pp	je
le	Pp	il
confesse	Vvc	confesser
bien	Rg	bien
,	Fw	,
Rompre	Vvn	rompre
son	Ds	son
mariage	Nc	mariage
,	Fw	,
et	Cc	et
reculer	Vvn	reculer
le	Da	le
mien	Ps	mien
.	Fs	.
Et	Cc	et
le	Da	le
petit	Ag	petit
Janos	Nc	janos
et	Cc	et
cette	Dd	ce
Dorothée	Nc	dorothée
,	Fw	,
Est	Vvc	est
une	Dn	un
Histoire	Ag	histoire
feinte	Nc	feinte
à	S	à
dessein	Nc	dessein
inventée	Ge	inventer
,	Fw	,
Et	Vvc	et
l'	Da	le
une	Pi	un
et	Cc	et
l'	Da	le
autre	Ag	autre
Lettre	Nc	lettre|lettré
est	Vuc	être
une	Dn	un
invention	Nc	invention
Qui	Vvc	qui
vous	Pp	vous
doit	Vvc	devoir
faire	Vvn	faire
voir	Vvn	voir
ma	Ds	mon
bonne	Ag	bon
intention	Nc	intention
,	Fw	,
Bien	Vvc	bien
mieux	Rg	mieux
que	Cs	que
les	Da	le
desseins	Nc	dessein
intéressés	Ge	intéresser
d'	S	de
un	Dn	un
traître	Nc	traître
,	Fw	,
Comme	Vvc	comme
on	Pp	on
a	Vuc	avoir
cru	Ge	croire|croître
les	Da	le
miens	Ps	mien
,	Fw	,
devant	Ga	devoir
que	Cs	que
les	Pp	ils
connaître	Vvn	connaître
;	Fw	;
Recevez	Vvc	recevoir
donc	Rg	donc
,	Fw	,
Monsieur	Nc	monsieur
,	Fw	,
pour	S	pour
ce	Dd	ce
gendre	Nc	gendre
perdu	Ge	perdre
,	Fw	,
Mon	Nc	mon
Cousin	Nc	cousin
Don	Nc	don
Gaspard	Nc	gaspard
qui	Pr	qui
s'	Pp	se
est	Vuc	être
ici	Rg	ici
rendu	Ge	rendre
,	Fw	,
Afin	Nc	afin
de	S	de
vous	Pp	vous
offrir	Vvn	offrir
son	Ds	son
humble	Ag	humble
obéissance	Nc	obéissance
,	Fw	,
Et	Vvc	et
recevoir	Vvn	recevoir
l'	Da	le
honneur	Nc	honneur
d'	S	de
être	Vun	être
en	S	en
votre	Ds	votre
alliance	Nc	alliance
.	Fs	.
Par	S	par
la	Da	le
Poste	Nc	poste
il	Pp	il
a	Vuc	avoir
su	Ge	savoir
ce	Dd	ce
matin	Nc	matin
seulement	Rg	seulement
Que	Vvc	que
le	Pp	il
Marquis	Vvc	marquis
son	Ds	son
frère	Nc	frère
est	Vuc	être
dans	S	dans
le	Da	le
monument	Nc	monument
,	Fw	,
Aîné	Vvc	aîné
de	S	de
la	Da	le
sa	Ds	son
maison	Nc	maison
,	Fw	,
il	Pp	il
a	Vuc	avoir
droit	Ag	droit
de	S	de
prétendre	Vvn	prétendre
Aux	Vvc	aux
plus	Rg	plus
riches	Ag	riche
partis	Nc	parti
.	Fs	.
Refuser	Vvn	refuser
un	Dn	un
tel	Ag	tel
gendre	Nc	gendre
,	Fw	,
Et	Vvc	et
l'	Pp	il
accepter	Vvn	accepter
aussi	Rg	aussi
sans	S	sans
y	Pp	y
bien	Rg	bien
regarder	Vvn	regarder
,	Fw	,
C'	Vvc	c'
est	Vuc	être
achever	Vvn	achever
bientôt	Rg	bientôt
,	Fw	,
mais	Cc	mais
c'	Pd	ce
est	Vuc	être
bien	Rg	bien
hasarder	Vvn	hasarder
.	Fs	.
L'	Pp	il
on	Pp	on
peut	Vvc	pouvoir
gagner	Vvn	gagner
Madrid	Nc	madrid
en	S	en
petites	Ag	petit
journées	Nc	journée
,	Fw	,
Où	Vvc	où
l'	Pp	il
on	Pp	on
peut	Vvc	pouvoir
aisément	Rg	aisément
finir	Vvn	finir
nos	Ds	notre
Hyménées	Nc	hyménées
,	Fw	,
Chez	Vvc	chez
le	Pp	il
Marquis	Vvc	marquis
mon	Ds	mon
père	Nc	père
,	Fw	,
encor	Nc	encor
mieux	Rg	mieux
que	Cs	que
chez	S	chez
vous	Pp	vous
,	Fw	,
Puisque	Vvc	puisque
là	Rg	là
vous	Pp	vous
pourrez	Vvc	pouvoir
vous	Pp	vous
informer	Vvn	informer
de	S	de
nous	Pp	nous
.	Fs	.
Ce	Pd	ce
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
mal	Rg	mal
parlé	Ge	parler
.	Fs	.
Le	Da	le
bonheur	Nc	bonheur
où	Pr	où
j'	Pp	je
aspire	Vvc	aspirer
,	Fw	,
(	Fw	(
Que	Vvc	que
je	Pp	je
préfèrerais	Vvc	préfèrerais
à	S	à
l'	Da	le
honneur	Nc	honneur
d'	S	de
un	Dn	un
Empire	Nc	empire
)	Fw	)
Est	Vvc	est
un	Dn	un
bien	Nc	bien
d'	S	de
un	Dn	un
tel	Ag	tel
prix	Nc	prix
,	Fw	,
qu'	Cs	que
on	Pp	on
ne	Rp	ne
la	Pp	il
doit	Vvc	devoir
donner	Vvn	donner
À	Nc	à
ceux	Pd	celui
qu'	Pr	que
on	Pp	on
n'	Rp	ne
a	Vuc	avoir
pas	Rg	pas
eu	Ge	avoir
le	Da	le
temps	Nc	temps
d'	S	de
examiner	Vvn	examiner
.	Fs	.
Il	Pp	il
ne	Rp	ne
reste	Vvc	rester
donc	Rg	donc
plus	Rg	plus
qu'	Cs	que
à	S	à
guérir	Vvn	guérir
ma	Ds	mon
Lucie	Ge	lucie
;	Fw	;
Vraiment	Vvc	vraiment
son	Ds	son
accident	Nc	accident
tout	Rg	tout
de	S	de
bon	Rg	bon
me	Pp	je
soucie	Vvc	soucier
.	Fs	.
Qu'	Cs	que
a-t-elle	V	avoir
donc	Rg	donc
?	Fs	?
Elle	Pp	il
est	Vuc	être
sourde	Ag	sourd
depuis	S	depuis
hier	Rg	hier
,	Fw	,
Si	Vvc	si
fort	Rg	fort
,	Fw	,
qu'	Cs	que
en	S	en
lui	Pp	il
parlant	Ga	parler
il	Pp	il
faut	Vvc	faillir|falloir
toujours	Rg	toujours
crier	Vvn	crier
.	Fs	.
Le	Pp	il
Ciel	Vvc	ciel
en	S	en
lui	Pp	il
donnant	Ga	donner
les	Da	le
qualités	Nc	qualité
d'	S	de
un	Dn	un
Ange	Nc	ange
,	Fw	,
Comment	Vvc	comment
l'	Da	le
a-t-il	V	avoir
soumise	Ge	soumettre
à	S	à
ce	Dd	ce
malheur	Nc	malheur
étrange	Ag	étrange
?	Fs	?
Et	Cc	et
comment	Rt	comment
,	Fw	,
pense-t-il	Vvc	pense-t-il
que	Cs	que
sans	S	sans
impiété	Nc	impiété
On	Ag	on
puisse	Vvc	pouvoir
voir	Vvn	voir
souffrir	Vvn	souffrir
une	Dn	un
telle	Ag	tel
Beauté	Nc	beauté
?	Fs	?
N'	Rp	ne
irritons	Vvc	irriter
point	Rg	point
le	Da	le
Ciel	Nc	ciel
,	Fw	,
qu'	Cs	que
il	Pp	il
ne	Rp	ne
nous	Pp	nous
en	Pp	en
punisse	Vvc	punir
;	Fw	;
Ma	Vvc	ma
Fille	Nc	fille
guérira	Vvc	guérir
,	Fw	,
s'	Pp	se
il	Pp	il
faut	Vvc	faillir|falloir
qu'	Cs	que
elle	Pp	il
guérisse	Vvc	guérir
:	Fw	:
Haussant	Ga	hausser
la	Da	le
voix	Nc	voix
.	Fs	.
Et	Cc	et
bien	Rg	bien
que	Pr	que
dites	Vvc	dire
-vous	Nc	-vous
de	S	de
ce	Dd	ce
nouvel	Ag	nouveau
Époux	Nc	époux
?	Fs	?
Il	Pp	il
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
à	S	à
propos	Nc	propos
de	S	de
me	Pp	je
tâter	Vvn	tâter
le	Da	le
pouls	Nc	pouls
,	Fw	,
Bon	Nc	bon
si	Cs	si
j'	Pp	je
avais	Vuc	avoir
la	Da	le
fièvre	Nc	fièvre
.	Fs	.
Elle	Pp	il
est	Vuc	être
tout	Pi	tout
à	S	à
fait	Nc	fait
sourde	Ag	sourd
.	Fs	.
Je	Pp	je
sens	Vvc	sentir
certaine	Ag	certain
humeur	Nc	humeur
aussi	Rg	aussi
froide	Ag	froid
que	Cs	que
lourde	Ag	lourd
,	Fw	,
Qui	Vvc	qui
me	Pp	je
tombe	Vvc	tomber
en	S	en
l'	Da	le
oreille	Nc	oreille
avec	S	avec
mille	Nc	mille
douleurs	Nc	douleur
.	Fs	.
Je	Pp	je
suis	Vuc	être
père	Nc	père
,	Fw	,
excusez	Vvc	excuser
si	Cs	si
je	Pp	je
verse	Vvc	verser
des	Dn	un
pleurs	Nc	pleur
.	Fs	.
Ma	Ds	mon
Fille	Nc	fille
?	Fs	?
Haye	Ge	haïr
,	Fw	,
haye	Ge	haïr
,	Fw	,
haye	Ge	haïr
,	Fw	,
haye	Ge	haïr
.	Fs	.
Peste	Vvc	pester
comme	Cs	comme
elle	Pp	il
crie	Vvc	crier
,	Fw	,
J'	Vvc	j'
en	Pp	en
ai	Vuc	avoir
tout	Rg	tout
tressailli	Ge	tressaillir
.	Fs	.
Moins	Rg	moins
de	S	de
bruit	Nc	bruit
